,Unnamed: 0,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
1934,1934,Joe Brouhard,@JoeBrouhard,2021-04-26T23:51:29.000Z,Grilling the day before my second COVID shot....   life is good,,,,,3,['https://pbs.twimg.com/media/Ez8C0rKX0AIZWWh?format=jpg&name=900x900'],https://twitter.com/JoeBrouhard/status/1386830323523231746
1935,1935,COVID-69,@jemmie_kip,2021-04-26T22:57:14.000Z,"Today is 3 months since I stopped smoking weed. I felt like I was trapped in an unhealthy cycle where I was using it to cope as opposed to smoking for enjoyment. Even though I miss it sometimes, it feels good to be free.",,,71,217,1.8K,[],https://twitter.com/jemmie_kip/status/1386816668438081537
1936,1936,Adthrawn,@Adthrawn1138,2021-04-26T23:01:14.000Z,"This new Perfume single is great. I can't wait for the mv. Its going to be pretty cool. I love the sound, it reminds me of [album], maybe this is a return to [year] Era of Perfume? Im excited for the next tour in [post_covid_year]!
-me, a coping perfume fan waiting for new music",,,1,8,23,['https://pbs.twimg.com/media/Ez73U6zWQAIePT0?format=jpg&name=small'],https://twitter.com/Adthrawn1138/status/1386817676182425609
1937,1937,UP Manila NTHC,@upmtelehealth,2021-04-26T22:58:33.000Z,"In this webinar, we will focus on home care for mild COVID-19 and how the PGH and The Medical City are reaching thousands of patients who prefer to stay home when they test positive for #COVID19. Register at http://bit.ly/StopCOVIDDeathsWebinar50… #StopCOVIDDeaths",,,,18,26,['https://pbs.twimg.com/media/Ez72TAYUUAIl4MC?format=jpg&name=900x900'],https://twitter.com/upmtelehealth/status/1386817002501672960
1938,1938,Ryan the Rhino,@Rhino77Ryan,2021-04-26T23:13:41.000Z,Second dose of covid vaccine acquired!!,,,1,,4,['https://pbs.twimg.com/media/Ez76KirXsAA205U?format=jpg&name=900x900'],https://twitter.com/Rhino77Ryan/status/1386820810497826819
1939,1939,Nadeem Cyclist,@nadeemcyclist,2021-04-26T23:14:21.000Z,"*Covid update:*

>>> India records nearly 3.20 lakh new #COVID19 cases and 2,762 deaths in a single day.
@ashraf_wani
 @islahmufti
 @Gousia__Mir",,,,1,5,[],https://twitter.com/nadeemcyclist/status/1386820976122351617
1940,1940,Alisha,@Aquarian_Alisha,2021-04-26T13:17:39.000Z,"This too shall pass...
#COVID19  #corona_warriors",,,,,,['https://pbs.twimg.com/media/Ez5xwILUcAMYtwf?format=jpg&name=small'],https://twitter.com/Aquarian_Alisha/status/1386670813076619267
1941,1941,UNDP India,@UNDP_India,2021-04-26T10:23:00.000Z,"#COVID19 has affected lives & livelihoods.

Here's how 
@UNDP
  and partners are helping people to #BuildForwardBetter: http://bit.ly/32PHhhE

#TogetherAgainstCOVID19 #Unite2FightCorona",,,,5,16,['https://pbs.twimg.com/media/Ez4pGU9VIAE1VHZ?format=jpg&name=small'],https://twitter.com/UNDP_India/status/1386626861036310528
1942,1942,Sahir Sachdev,@dadalife369,2021-04-26T17:02:32.000Z,For my nana in Calcutta. Not for Covid. Please DM for any leads,,,1,5,2,['https://pbs.twimg.com/media/Ez6lOZxUcAM0uFe?format=jpg&name=medium'],https://twitter.com/dadalife369/status/1386727408368111616
1943,1943,Institute of Chartered Accountants of India - ICAI,@theicai,2021-04-26T13:24:32.000Z,"Further extension of the last date from 31st March 2021 to 30th June 2021 for Waiving-off Condonation Fees due to late filing of various application forms related to Students and Articled Assistants, amidst COVID-19 Pandemic. 
Details
https://icai.org/post/further-extension-last-date-for-waiving-off-condonation-fees…",,,82,111,931,['https://pbs.twimg.com/media/Ez5y9pCVgAErVqd?format=jpg&name=small'],https://twitter.com/theicai/status/1386672543709294593
1944,1944,ET Auto,@ETAuto,2021-04-26T06:30:08.000Z,The idea of Swachh Udyog: Unlocking manufacturing growth in India #MSMEs #AtmanirbharBharat #Covid19 #Ficci #SDG9 #ManufacturingValueAdded #SwachhUdyog #Unido,"The idea of Swachh Udyog: Unlocking manufacturing growth in India - ET Auto
India's manufacturing is roughly equal to the combined manufacturing of Indonesia, Thailand, Malaysia and Philippines, the principal manufacturing eco..
auto.economictimes.indiatimes.com",,,,2,['https://pbs.twimg.com/card_img/1386568264340283393/NST5ncOk?format=jpg&name=small'],https://twitter.com/ETAuto/status/1386568257448988675
1945,1945,Asif doctor,@unani_hakeem,2021-04-26T18:34:15.000Z,"My mother in law has died due to covid like illness, please dua for her.",,,19,7,64,[],https://twitter.com/unani_hakeem/status/1386750488939360258
1946,1946,Karanjeet Singh,@InducingHands,2021-04-26T10:18:59.000Z,"Dr. Navjot Singh Dahiya, it takes alot of courage to say that, I agree with your thought. I think soon we are going to have new VP in IMA

Prevailing Covid conditions prove Modi has failed as PM: IMA national vice president | India News - Times of India","Prevailing Covid conditions prove Modi has failed as PM: IMA national vice president | India News -...
India News: JALANDHAR: In a scathing attack on Prime Minister Narendra Modi for prevailing condition in the country during second wave of Covid-19, Indian Medical.
timesofindia.indiatimes.com",,,3,5,['https://pbs.twimg.com/card_img/1386372153969319937/AH1kG9CH?format=jpg&name=small'],https://twitter.com/InducingHands/status/1386625848531247112
1947,1947,!!! Yᴀsʜ 1.O !!!,@_its_yashh,2021-04-26T15:41:40.000Z,"Follow ! Follow ! Follow !

╭ⓕ━━╮𝓕𝓸𝓵𝓵𝓸𝔀
┃ⓞ┎━╯ ╰⊶
⊶╮
┃ⓛ┖━╮ ╭⊶
⊶╯
┃ⓛ┎━╯ ╰➤ 
@_its_yashh
┃ⓞ┃   
╰ⓦ╯     

Fb 
Interactive 
Check once
SSRians Help In Covid Crisis",,❤ ❤ 😌 💯 💯 💯 ❤,1,41,13,[],https://twitter.com/_its_yashh/status/1386707054811779076
1948,1948,Anurag kumar,@anurag_tthakur,2021-04-26T15:09:54.000Z,"Pat cummins will never know, 
Uske 50,000$ kon si rally mai lag gye 

#COVID19",,,,1,5,[],https://twitter.com/anurag_tthakur/status/1386699060430598147
1949,1949,India Muslim History,@syedurahman,2021-04-26T21:01:13.000Z,"An Indian Muslim entrepreneur spends Rs 85 lakh in providing free oxygen to affected people.
#COVID19",,,5,35,110,['https://pbs.twimg.com/media/Ez7bib9VgAEpxCU?format=jpg&name=small'],https://twitter.com/syedurahman/status/1386787474639228932
1950,1950,Sajjan Yadav IAS,@Sajjan95,2021-04-26T14:55:55.000Z,"Govt of #India has taken a slew of measures to transfer #resources to States to fight #COVID19. Our article on 'Fiscal Federalism in Covid-19' in #May issue of #Yojana discusses some of them #IndiaFightsBack #IndiaFightsCOVID19 
@PIB_India
 @FinMinIndia
 @IASassociation
 @mygovindia",,,37,22,149,"['https://pbs.twimg.com/media/Ez6IL_PVIAIbHp7?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Ez6IOgVVkAQviPj?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Ez6IMveVUAE0vSm?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Ez6IPnrUcAQ_OEA?format=jpg&name=360x360']",https://twitter.com/Sajjan95/status/1386695540298051586
1951,1951,Manjinder Singh Sirsa,@mssirsa,2021-04-26T04:42:48.000Z,"Let’s amplify humanitarian efforts being done anywhere in India to help people combat #Covid 2nd wave. 
Thank you 
@forbes_india
 

#SpreadPositivity #MondayMotivation",,,3,62,209,['https://pbs.twimg.com/media/Ez3754vVoAAKvcJ?format=jpg&name=small'],https://twitter.com/mssirsa/status/1386541244755546112
1952,1952,Neeraj Kumar Tripathi,@sktbdt,2021-04-26T18:39:42.000Z,"Hi all, plz share below verifier information so that people can get help in Covid problem",,,,,1,"['https://pbs.twimg.com/media/Ez67cUmVkAEj0wO?format=jpg&name=small', 'https://pbs.twimg.com/media/Ez67c-xUcAAwCHy?format=jpg&name=small', 'https://pbs.twimg.com/media/Ez67c0tVoAItNsm?format=jpg&name=small', 'https://pbs.twimg.com/media/Ez67ddYVIAQhHos?format=jpg&name=360x360']",https://twitter.com/sktbdt/status/1386751858459303936
1953,1953,Rahul Verma,@Rahul29081,2021-04-26T15:43:37.000Z,Be careful before buy Covid Injection,,,,,,['https://pbs.twimg.com/media/Ez6TKBhVIAEJ3Dh?format=jpg&name=small'],https://twitter.com/Rahul29081/status/1386707546677792770
1954,1954,Kota Neelima కోట నీలిమ,@KotaNeelima,2021-04-26T13:36:28.000Z,"On average, one Journalist died every day in April 2021 due to #COVID19: Research by #RateTheDebate

64 journalists died in one year, 31 in just 4 months of 2021 — List of names
Most deaths in #UttarPradesh #Telangana — Research findings
Info: 
@RateTVDebate
 #VaccineForMedia",,,24,331,417,"['https://pbs.twimg.com/media/Ez52DqKUYAQ8w8E?format=jpg&name=small', 'https://pbs.twimg.com/media/Ez52DqDVgA8ltDj?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Ez52DqEUYAIVL3q?format=jpg&name=360x360']",https://twitter.com/KotaNeelima/status/1386675549020430338
1955,1955,Kapil,@kapsology,2021-04-26T03:55:44.000Z,"Why Narender wants to hide the Covid deaths?

Any idea??",,,65,721,1.6K,['https://pbs.twimg.com/media/Ez3xJMVUcAMaut3?format=jpg&name=small'],https://twitter.com/kapsology/status/1386529403488800768
1956,1956,fazle rab,@rabfazle,2021-04-26T09:33:29.000Z,Prayers for Pandemic COVID-19,,,,,,['https://pbs.twimg.com/media/Ez4-cLeVcAAq4Sw?format=jpg&name=small'],https://twitter.com/rabfazle/status/1386614399167651842
1957,1957,Nikhil Naz,@NikhilNaz,2021-04-26T15:00:30.000Z,"It’s ironic that media stalwarts that are demanding the IPL be called-off will not let go of the opportunity to discuss/cover political rallies, exit-polls & election results. Would love to see them skip the May2 poll results and bring us stories of the covid-19 crisis instead.",,,41,465,3K,[],https://twitter.com/NikhilNaz/status/1386696694784348160
1958,1958,ਕਿਸਾਨ ਏਕਤਾ ਮੌਰਚਾ,@kissanektadelhi,2021-04-26T03:10:49.000Z,"Ignoring the tough COVID-19 Crisis, PM is busy holding rallies, campaigns w.r.t Bengal elections. 
Every voter must realise how present govt. is eating up the nation

To save the nation, its time to pledge #NoVoteTo_EvilModi",,,2,4,8,['https://pbs.twimg.com/media/Ez3m2fmUYAIoyYa?format=jpg&name=small'],https://twitter.com/kissanektadelhi/status/1386518096370835460
1959,1959,!!! Yᴀsʜ 1.O !!!,@_its_yashh,2021-04-26T16:00:56.000Z,"Ye sach h...
SSRians Help In Covid Crisis",,😭 😂 🤣 👌,1,15,8,['https://pbs.twimg.com/media/Ez6XIFBVcAc6wTL?format=jpg&name=small'],https://twitter.com/_its_yashh/status/1386711904047886337
1960,1960,Apoorvanand अपूर्वानंद,@Apoorvanand__,2021-04-26T13:03:58.000Z,"We can still save her. Help Please

Dear all
She is my colleague's wife. He has just passed away due to covid19 two days back. Now she is suffering. 
A *Ventilator Bed*  Needed 
Urgently in Delhi. 
Patient Name - Indu Sarin, very critical. Oxygen 55-60.

+91 93505 11873",,,83,1.5K,1.1K,[],https://twitter.com/Apoorvanand__/status/1386667367149694976
1961,1961,Vishwa Mohan,@vishwamTOI,2021-04-26T03:40:17.000Z,"Active cases may peak at 38-48 lakh in mid-May: Experts 
#Covid19","Active cases may peak at 38-48 lakh in mid-May: Experts | India News - Times of India
India News: With the huge number of daily Covid-19 cases showing no signs of easing in the next two-three weeks, IIT scientists working on a mathematical model to
timesofindia.indiatimes.com",,,1,,['https://pbs.twimg.com/card_img/1386462536220823562/BkV9wMXt?format=jpg&name=small'],https://twitter.com/vishwamTOI/status/1386525515218104321
1962,1962,sanjive sethi,@sas96553801,2021-04-26T08:45:40.000Z,Uttar Pradesh to get 47 oxygen plants under PM CARES fund for COVID-19 patients,"Uttar Pradesh to get 47 oxygen plants under PM CARES fund for COVID-19 patients
Chief Minister Yogi Adityanath said, ""If the notice is pasted only to create fear in the minds of the people, then strict action should be taken against such hospitals."" 
zeenews.india.com",,1,,2,['https://pbs.twimg.com/card_img/1386522417623756803/cyJTxBoV?format=jpg&name=small'],https://twitter.com/sas96553801/status/1386602365709557761
1963,1963,Nabiya Khan | نبیہ خان,@NabiyaKhan11,2021-04-26T19:05:14.000Z,"*Plasma needed for Kausar Khan 
Age : 61 years, Male
Admitted in Holy Family Hospital, Delhi

Plasma needed - any blood Grp who has been recovered from COVID from past 2 months with COVID positive & a COVID negative report

Pls contact : 9582712093/ 9643303750/ 78348 09629

Rt.",,,8,217,235,[],https://twitter.com/NabiyaKhan11/status/1386758284741287936
1964,1964,Mayaram (Manav) Singh,@manavendra108,2021-04-26T13:40:45.000Z,"#IndiaFightsBack
#IndiaStayStrong

Bhopal: BHEL plant exhales O2 to full capacity for Covid needs | Bhopal News - Times of India","Bhopal: BHEL plant exhales O2 to full capacity for Covid needs | Bhopal News - Times of India
Realising the need of the oxygen, the BHEL Bhopal has allowed the 24x7 functioning of the plant situated inside the campus.
timesofindia.indiatimes.com",,,,,['https://pbs.twimg.com/card_img/1388319973093875715/Ec682Rab?format=jpg&name=small'],https://twitter.com/manavendra108/status/1386676624863551488
1965,1965,Rakesh Thiyyan,@ByRakeshSimha,2021-04-26T02:45:09.000Z,Thane doctor Parvez Aziz Sheikh took Rs 3 lakh bribe from Covid patient for admission to ICU. Why is death sentence not given to such people?,,,,62,84,['https://pbs.twimg.com/media/Ez3g_SvVEAMgCtJ?format=jpg&name=medium'],https://twitter.com/ByRakeshSimha/status/1386511640552640520
1966,1966,Ranjeet singh mehra,@Royal_gursikh,2021-04-26T05:00:50.000Z,Dear covid-19,,,,,,['https://pbs.twimg.com/media/Ez4ACLfVcAIwQQq?format=jpg&name=small'],https://twitter.com/Royal_gursikh/status/1386545783487418370
1967,1967,Aditya Raj Kaul,@AdityaRajKaul,2021-04-26T22:39:37.000Z,"Anchor: How challenging is it to find a bed with a ventilator in New Delhi today? 

It’s not challenging. It’s impossible.

Where I speak about the common man taking up the burden to help those in distress amidst crisis in New Delhi.

And about Indian forces helping in. #COVID19","2:17
18.8K views",,36,138,739,[],https://twitter.com/AdityaRajKaul/status/1386812238204325889
1968,1968,Aftab Alam,@aftabistan,2021-04-26T18:54:11.000Z,"Modi’s international reputation is clearly in the dustbin.

Will the bhakts now say the whole world is jealous of how well Modi has managed the COVID pandemic in India? 
Via LataTauro",,😀,,1,4,['https://pbs.twimg.com/media/Ez6-x_XVUAERo-l?format=jpg&name=small'],https://twitter.com/aftabistan/status/1386755503842205696
1969,1969,Bollywood Buzz,@CricBollyBuzz,2021-04-26T13:30:00.000Z,".
@hegdepooja
 updates fans about her health after testing for COVID-19, writes, “I am doing good and have mild symptoms” 
.
.
#PoojaHegde",,,,2,13,['https://pbs.twimg.com/media/Ez5hvY3VcAYQTiY?format=jpg&name=900x900'],https://twitter.com/CricBollyBuzz/status/1386673921039032325
1970,1970,DCP West Delhi,@DCPWestDelhi,2021-04-26T06:27:34.000Z,"#KeepingDelhiSafe
Active team of PS Tilak Nagar arrested 02 persons for black-marketing of #Covid19 life saving injection #Remdisivir even as #IndiaFightsCorona.
@CPDelhi
 
@SanjaySingh_IPS
 
@LtGovDelhi
 
@PTI_News",,,26,91,348,['https://pbs.twimg.com/media/Ez4T5K-VUAQqsXy?format=jpg&name=small'],https://twitter.com/DCPWestDelhi/status/1386567611740160009
1971,1971,Swati Chaturvedi,@bainjal,2021-04-26T08:53:05.000Z,"A man lies about his profession, his education & his marital status. For sure he will tell you the truth about his Covid mismanagement",,,111,2.1K,9K,[],https://twitter.com/bainjal/status/1386604232636198916
1972,1972,Abhijit Iyer-Mitra,@Iyervval,2021-04-26T07:54:19.000Z,"I’m wondering how much longer will the vilification of Industrialists by one political party continue. These patriotic Industrialists have provided more jobs for Indians, added more to individual prosperity & now provide more COVID relief than said political party.","Quote Tweet
Samir Saran
@samirsaran
 · Apr 26
#RelianceFoundation 
- to manage 650-bed COVID care facility at NSCI Mumbai - 100 New ICU beds created ; 100 beds being set up at Trident Hotel and capacity augmented at Seven Hills Hospital to 125 beds - patients to be treated free of cost at NSCI & SH #COVID19",,21,313,1K,['https://pbs.twimg.com/profile_images/1147541220308267009/cWDO_nGf_mini.jpg'],https://twitter.com/Iyervval/status/1386589443428020225
1973,1973,Zafarul-Islam Khan,@khan_zafarul,2021-04-26T18:26:45.000Z,UP Madrasa Offer to Turn into Covid Facilities. Teachers write to UP CM Yogi Adityanath seeking conversion of all of the state madrasas into Covid facilities. They have offered the services of teachers as corona warriors in the field.,"UP Madrasa offer to turn into Covid facilities
Muslim Mirror is independent online news media platform, articulating the concerns and hope of voiceless minorities and disadvantaged groups in India.
muslimmirror.com",,15,179,500,['https://pbs.twimg.com/card_img/1388807188337111040/OOahtO-8?format=jpg&name=small'],https://twitter.com/khan_zafarul/status/1386748601670406145
