,Unnamed: 0,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL,hashtag,cleaned words,Segmented#
654,654,Aneesha Bedi,@AneeshaBedi,2021-04-12T07:26:21.000Z,Thread on review meeting held by Delhi CM to take stock of Covid—19 situation in the national capital. ,"Quote Tweet
Aneesha Bedi
@AneeshaBedi
 · Apr 12
Arvind Kejriwal says taking several steps to increase beds in both pvt and govt sectors. Says held review meeting and urges everyone to follow covid-19 appropriate behaviour and not rush to hospitals unless absolutely necessary. @ThePrintIndia twitter.com/AneeshaBedi/st…
Show this thread",,1,1,4,['https://pbs.twimg.com/profile_images/1376973152354402306/8JJoegYa_mini.jpg'],https://twitter.com/AneeshaBedi/status/1381508976488013827,[],"['thread', 'review', 'meeting', 'held', 'delhi', 'cm', 'take', 'stock', 'covid', 'situation', 'national', 'capital']",
655,655,Sidhant Sibal,@sidhant,2021-04-12T13:02:58.000Z,"Vietnamese envoy 
@SanhChauPham
 gets first dose of Indian COVID-19 vaccine Covaxin. Earlier 
@barryofarrell
 got covishield. https://wionews.com/india-news/vietnamese-envoy-gets-first-dose-of-indian-covid-19-vaccine-covaxin-377081…  
@wionews","Vietnamese envoy gets first dose of Indian COVID-19 vaccine Covaxin
Paying ""tributes"" to India, Vietnam's ambassador the country Pham Sanh Chau recieved the first dose of Indian vaccine Covaxin. Covaxin is made by Bharat Biotech, headquartered in the southern Indian...
wionews.com",,,3,25,['https://pbs.twimg.com/card_img/1386659276345778179/k1LqTQir?format=jpg&name=small'],https://twitter.com/sidhant/status/1381593687063339013,[],"['vietnamese', 'envoy', 'sanhchaupham', 'get', 'first', 'dose', 'indian', 'covid', 'vaccine', 'covaxin', 'earlier', 'barryofarrell', 'got', 'covishield', 'httpswionewscomindianewsvietnameseenvoygetsfirstdoseofindiancovidvaccinecovaxin', 'wionews']",
656,656,Rajesh Mahapatra | ରାଜେଶ ମହାପାତ୍ର,@rajeshmahapatra,2021-04-12T00:39:54.000Z,"A touching tribute
@FareedZakaria
  on his mother, Fatma Zakaria, who passed away last week following post-#COVID complication. She was 85.
May her soul rest in peace.","Quote Tweet
Fareed Zakaria
@FareedZakaria
 · Apr 12
Goodbye Ma, I love you.",👇,,,1,"['https://pbs.twimg.com/profile_images/1113110574039252992/vc0VBYEg_mini.png', 'https://pbs.twimg.com/amplify_video_thumb/1381322935856726016/img/ZDUZrXLLIxLG4O_M.jpg']",https://twitter.com/rajeshmahapatra/status/1381406690566828033,['COVID'],"['touching', 'tribute', 'fareedzakaria', 'mother', 'fatma', 'zakaria', 'passed', 'away', 'last', 'week', 'following', 'post', 'covid', 'complication', 'wa', 'may', 'soul', 'rest', 'peace']",covid
657,657,Sanjoy K Roy,@SanjoyRoyTWA,2021-04-12T09:39:38.000Z,"Once they identify the lone person without a mask in this mass of humanity, what then? A posse of cops will wrestle their way through the throngs to get to gps spotted mask less person! The absurdity of this argument is mind boggling! 
@IndianExpress
 #Haridwar #Mahakumbh #COVID","Quote Tweet
The Indian Express
@IndianExpress
 · Apr 12
Officials said over 350 CCTV cameras have been installed at different locations in the mela area, with about 100 of these equipped with sensors that generate an alert when the camera captures the image of a person without a mask.

https://bit.ly/3d8tfNW",,1,1,1,['https://pbs.twimg.com/profile_images/1064599601553047558/s09zzXz4_mini.jpg'],https://twitter.com/SanjoyRoyTWA/status/1381542516781064201,"['Haridwar', 'Mahakumbh', 'COVID']","['identify', 'lone', 'person', 'without', 'mask', 'mass', 'humanity', 'posse', 'cop', 'wrestle', 'way', 'throng', 'get', 'gps', 'spotted', 'mask', 'le', 'person', 'absurdity', 'argument', 'mind', 'boggling', 'indianexpress', 'haridwar', 'mahakumbh', 'covid']",haridwar  mahakumbh covid
658,658,Omkar Bhattacharya,@ombhattacharya,2021-04-12T16:49:04.000Z,"As India moves towards approving Russia's Sputnik V vaccine for emergency use, 
@ShekharGupta
 explains the vaccine's functions, its effectiveness and also what brought back India’s Covid disaster. Ep 722 of #CutTheClutter. 

Brought to you by 
@TatamotorsEV","Sputnik gets experts nod for emergency use, how it works & India’s...
#SputnikV #Covishield #Covaxin With an expert committee recommending Russia's Sputnik V vaccine for emergency use in India, Shekhar Gupta explains how this v...
youtube.com",,1,,1,['https://pbs.twimg.com/card_img/1386715786237169664/SmDvOCof?format=jpg&name=240x240'],https://twitter.com/ombhattacharya/status/1381650589302452226,['CutTheClutter'],"['india', 'move', 'towards', 'approving', 'russias', 'sputnik', 'v', 'vaccine', 'emergency', 'use', 'shekhargupta', 'explains', 'vaccines', 'function', 'effectiveness', 'also', 'brought', 'back', 'india', 'covid', 'disaster', 'ep', 'cuttheclutter', 'brought', 'tatamotorsev']",cut the clutter
659,659,Christine Pemberton,@christinedelhi,2021-04-12T01:28:25.000Z,"Don’t suppose these people will be fined for violating Covid rules, will they?
Nah!
Let’s stick to fining lone drivers in their own cars, right? They’re the ones behaving irresponsibly.","Quote Tweet
NDTV
@ndtv
 · Apr 11
A day ahead of the Shahi Snan - considered to be an auspicious day to take holy dip in the Ganges - more than one lakh devotees were seen on the banks of the river, in clear violation of the COVID-19 rules

#COVID19
0:19
822.8K views",,1,,,['https://pbs.twimg.com/profile_images/570440108424171520/QuGYd7jH_mini.png'],https://twitter.com/christinedelhi/status/1381418897564262401,[],"['suppose', 'people', 'fined', 'violating', 'covid', 'rule', 'nah', 'let', 'stick', 'fining', 'lone', 'driver', 'car', 'right', 'one', 'behaving', 'irresponsibly']",
660,660,Sanjoy K Roy,@SanjoyRoyTWA,2021-04-12T14:05:40.000Z,"Watch how India went from being praised in its fight against #COVID19 to becoming the country with the max number of cases! 
@ANI
 #Ganga #HaridwarMahakumbh2021","Quote Tweet
ANI
@ANI
 · Apr 12
#WATCH: Ganga aarti being performed at Har ki Pauri in Haridwar, Uttarakhand.",,,,1,"['https://pbs.twimg.com/profile_images/1497864299/ani_mic_logo_mini.jpg', 'https://pbs.twimg.com/amplify_video_thumb/1381604730233753602/img/BB0ZQSJpaciYlCTu.jpg']",https://twitter.com/SanjoyRoyTWA/status/1381609466974511107,"['COVID19', 'Ganga', 'HaridwarMahakumbh2021']","['watch', 'india', 'went', 'praised', 'fight', 'covid', 'becoming', 'country', 'max', 'number', 'case', 'ani', 'ganga', 'haridwarmahakumbh']",covid 19  ganga  haridwar mahakumbh 2021
661,661,Sanjoy K Roy,@SanjoyRoyTWA,2021-04-12T14:02:43.000Z,"Oh but offcourse no political rally nor #HaridwarMahakumbh2021 will result in the spread of #COVID19! The government has entered into a considered agreement with #coronavirus to ensure it sticks to spreading only during prescribed hours! 
@TheQuint","Quote Tweet
The Quint
@TheQuint
 · Apr 12
At least 20 lakh people assembled at Har Ki Pauri ghat on the banks of the Ganges on 12 April, in Haridwar on the occasion of the #KumbhMela. This i despite India's grappling situation with the #COVID19 surge. 
Read more here: https://bit.ly/3g08ztn",,,,1,"['https://pbs.twimg.com/profile_images/1170222681553162240/9ZaLRf3r_mini.jpg', 'https://pbs.twimg.com/media/Eyxo3w3VgAc4vQY.jpg']",https://twitter.com/SanjoyRoyTWA/status/1381608723538305030,"['HaridwarMahakumbh2021', 'COVID19', 'coronavirus']","['oh', 'offcourse', 'political', 'rally', 'haridwarmahakumbh', 'result', 'spread', 'covid', 'government', 'ha', 'entered', 'considered', 'agreement', 'coronavirus', 'ensure', 'stick', 'spreading', 'prescribed', 'hour', 'thequint']",haridwar mahakumbh 2021 covid 19 coronavirus
662,662,Christine Pemberton,@christinedelhi,2021-04-12T01:28:25.000Z,"Don’t suppose these people will be fined for violating Covid rules, will they?
Nah!
Let’s stick to fining lone drivers in their own cars, right? They’re the ones behaving irresponsibly.","Quote Tweet
NDTV
@ndtv
 · Apr 11
A day ahead of the Shahi Snan - considered to be an auspicious day to take holy dip in the Ganges - more than one lakh devotees were seen on the banks of the river, in clear violation of the COVID-19 rules

#COVID19
822.8K views
0:07 / 0:23",,1,,,['https://pbs.twimg.com/profile_images/570440108424171520/QuGYd7jH_mini.png'],https://twitter.com/christinedelhi/status/1381418897564262401,[],"['suppose', 'people', 'fined', 'violating', 'covid', 'rule', 'nah', 'let', 'stick', 'fining', 'lone', 'driver', 'car', 'right', 'one', 'behaving', 'irresponsibly']",
663,663,Sanjoy K Roy,@SanjoyRoyTWA,2021-04-12T14:02:43.000Z,"Oh but offcourse no political rally nor #HaridwarMahakumbh2021 will result in the spread of #COVID19! The government has entered into a considered agreement with #coronavirus to ensure it sticks to spreading only during prescribed hours! 
@TheQuint","Quote Tweet
The Quint
@TheQuint
 · Apr 12
At least 20 lakh people assembled at Har Ki Pauri ghat on the banks of the Ganges on 12 April, in Haridwar on the occasion of the #KumbhMela. This i despite India's grappling situation with the #COVID19 surge. 
Read more here: https://bit.ly/3g08ztn
2:16
32.5K views",,,,1,['https://pbs.twimg.com/profile_images/1170222681553162240/9ZaLRf3r_mini.jpg'],https://twitter.com/SanjoyRoyTWA/status/1381608723538305030,"['HaridwarMahakumbh2021', 'COVID19', 'coronavirus']","['oh', 'offcourse', 'political', 'rally', 'haridwarmahakumbh', 'result', 'spread', 'covid', 'government', 'ha', 'entered', 'considered', 'agreement', 'coronavirus', 'ensure', 'stick', 'spreading', 'prescribed', 'hour', 'thequint']",haridwar mahakumbh 2021 covid 19 coronavirus
664,664,Faheem Azmi,@Tweet2Faheem,2021-04-13T05:38:44.000Z,"100% Covid beds in these 14 hospitals.
Proud to be a part of one of them.
#CoronavirusIndia #COVID19",,,1,,4,['https://pbs.twimg.com/media/Ey1MC_mUcAEN3Sw?format=jpg&name=small'],https://twitter.com/Tweet2Faheem/status/1381844281061638144,"['CoronavirusIndia', 'COVID19']","['covid', 'bed', 'hospital', 'proud', 'part', 'one', 'coronavirusindia', 'covid']",coronavirus india covid 19
665,665,Dr. Aqsa Shaikh // اقصٰی شیخ,@Dr_Aqsa_Shaikh,2021-04-13T01:45:38.000Z,"It's frustrating & depressing to get desperate calls & messages for #COVID19 ICU Beds and Ventilators and to tell them, 'Sorry, Not available'
I request all to get vaccinated and follow Covid Appropriate Behaviour. 
We can't deal with more of lackadaisical attitude. #CovidVaccine",,,,5,22,[],https://twitter.com/Dr_Aqsa_Shaikh/status/1381785620633296898,"['COVID19', 'CovidVaccine']","['frustrating', 'depressing', 'get', 'desperate', 'call', 'message', 'covid', 'icu', 'bed', 'ventilator', 'tell', 'sorry', 'available', 'request', 'get', 'vaccinated', 'follow', 'covid', 'appropriate', 'behaviour', 'cant', 'deal', 'lackadaisical', 'attitude', 'covidvaccine']",covid 19  covid vaccine
666,666,विवेक सिंह नेताजी- मैं भी किसान,@netaji_vk,2021-04-13T11:25:01.000Z,"Don't let the exam centers become covid hotspots.
Students life is precious.
#cancelboardexams2021",,🙏 😌 💯,,6,6,[],https://twitter.com/netaji_vk/status/1381931425419599873,['cancelboardexams2021'],"['dont', 'let', 'exam', 'center', 'become', 'covid', 'hotspot', 'student', 'life', 'precious', 'cancelboardexams']",cancel board exams 2021
667,667,Riya,@Riya82270815,2021-04-13T16:41:24.000Z,"Hope everyone should be safe and covid free 
#Rrahulsudhir #HellyShah and whole #immj2 cast","Quote Tweet
Juhi
@Juhi_Jain_
 · Apr 13
Shooting Band ",🙏 🕊 ♥ 🌚 🤧,,,2,"['https://pbs.twimg.com/profile_images/1383450990628667398/OxmpGa9I_mini.jpg', 'https://pbs.twimg.com/media/Ey3YvMbWYAgEeQQ?format=jpg&name=900x900']",https://twitter.com/Riya82270815/status/1382011046836113408,"['Rrahulsudhir', 'HellyShah', 'immj2']","['hope', 'everyone', 'safe', 'covid', 'free', 'rrahulsudhir', 'hellyshah', 'whole', 'immj', 'cast']",rrahulsudhir  helly shah immj 2
668,668,Tanuj,@thetanujkumarr,2021-04-13T19:37:26.000Z,"Humans ≠ Covid Vaccine.
Mosquitoes have the most effective vaccines to survive all these commercially sold mosquito repellent, killing machines, fatak se furr, coil and all these non effective products/services.
#COVID19 #mosquitoes #vaccine #wtf","Satya vachan
0%
Bilkul sahi kaha
0%
0 votes
·
Final results",,,,1,[],https://twitter.com/thetanujkumarr/status/1382055345829203968,"['COVID19', 'mosquitoes', 'vaccine', 'wtf']","['human', 'covid', 'vaccine', 'mosquito', 'effective', 'vaccine', 'survive', 'commercially', 'sold', 'mosquito', 'repellent', 'killing', 'machine', 'fatak', 'se', 'furr', 'coil', 'non', 'effective', 'product', 'service', 'covid', 'mosquitoes', 'vaccine', 'wtf']",covid 19 mosquitoes vaccine wtf
669,669,Dr. Rajiv Tyagi,@RajivTy29200637,2021-04-13T21:49:46.000Z,"Dr. Richard Cheng on treating COVID-19 patients in Shanghai https://youtu.be/aNwDY5WuCdc via 
@YouTube
, doctor 
@deepshikha
 ghosh","Dr. Richard Cheng on treating COVID-19 patients in Shanghai
CGTN's Mike Walter spoke with Dr. Richard Cheng for more on his experience with treating COVID-19 patients in Shanghai. Dr. Cheng is an American doctor in Ch...
youtube.com",,,1,1,['https://pbs.twimg.com/card_img/1387269891716263937/NF-gefD3?format=jpg&name=240x240'],https://twitter.com/RajivTy29200637/status/1382088648183615489,[],"['dr', 'richard', 'cheng', 'treating', 'covid', 'patient', 'shanghai', 'httpsyoutubeanwdywucdc', 'via', 'youtube', 'doctor', 'deepshikha', 'ghosh']",
670,670,Sumit Kumar Singh,@singh_sumit17,2021-04-13T09:36:52.000Z,"A politician begging for  votes among  thousands of people. In front of SP'S & DM. And there's no fine for breaking Covid guidelines . But a common man is treated as enemy but it's just the reverse. Why it is so? 
@Srushti_IAS
 @dabi_tina
 @SafinHasan_IPS
 @vaishalisingh_
  #COVID19",,,,1,3,"['https://pbs.twimg.com/media/Ey2Ci8qUcAI0jqy?format=jpg&name=small', 'https://pbs.twimg.com/media/Ey2CjcYUUAERRez?format=jpg&name=small']",https://twitter.com/singh_sumit17/status/1381904208950034438,['COVID19'],"['politician', 'begging', 'vote', 'among', 'thousand', 'people', 'front', 'sps', 'dm', 'theres', 'fine', 'breaking', 'covid', 'guideline', 'common', 'man', 'treated', 'enemy', 'reverse', 'srushti_ias', 'dabi_tina', 'safinhasan_ips', 'vaishalisingh_', 'covid']",covid 19
671,671,Dr. Rajiv Tyagi,@RajivTy29200637,2021-04-13T21:29:14.000Z,High Dose Vit C in covid 19 cytokine storm. .......A great boon https://youtu.be/_Zaw7-dGE6Y via @YouTube@doctor@deepshikha ghosh,"High Dose Vit C in covid 19 cytokine storm. .......A great boon
Video from Digambar Naik
youtube.com",,,1,1,['https://pbs.twimg.com/card_img/1387364248838234127/QO1ECNhb?format=jpg&name=240x240'],https://twitter.com/RajivTy29200637/status/1382083482667474944,[],"['high', 'dose', 'vit', 'c', 'covid', 'cytokine', 'storm', ' ', 'great', 'boon', 'httpsyoutube_zawdgey', 'via', 'youtube', 'doctor', 'deepshikha', 'ghosh']",
672,672,Aishwarya Paliwal,@AishPaliwal,2021-04-13T07:44:04.000Z,"#COVID19 
Last 24 hours. 13,500 cases in the national capital.
Mask up ",,😷,3,3,51,[],https://twitter.com/AishPaliwal/status/1381875823527927812,['COVID19'],"['covid', 'last', 'hour', 'case', 'national', 'capital', 'mask']",covid 19
673,673,Irshad Ahmaad,@mdirshadahmad,2021-04-13T17:28:55.000Z,"Wishing you all and your family a delightful month of Ramdan full of blessings and ibaadah.      
May Allah forgive our sins,  good health to all the people who are not well especially suffering from Covid.
May Allah end Covid virus soon. Aameen.
Ramadan Mubarak",,,1,5,12,['https://pbs.twimg.com/media/Ey3umKIUYAI1D06?format=jpg&name=small'],https://twitter.com/mdirshadahmad/status/1382023004377403393,[],"['wishing', 'family', 'delightful', 'month', 'ramdan', 'full', 'blessing', 'ibaadah', 'may', 'allah', 'forgive', 'sin', 'good', 'health', 'people', 'well', 'especially', 'suffering', 'covid', 'may', 'allah', 'end', 'covid', 'virus', 'soon', 'aameen', 'ramadan', 'mubarak']",
674,674,Ritik vaid,@VaidHardy,2021-04-13T07:01:09.000Z,"Where are u busy 
@cbseindia29
 ?? U haven't seen this!! Why r u playing with students health!! It's my heartfelt appeal to our hon pm 
@narendramodi
 ji to take action on CBSE board exam fastly!! #ArvindKejriwal #CBSE #cbseboardexams2021 #cancelboardexams2021 #COVID19 #PMModi",,,,26,26,['https://pbs.twimg.com/media/Ey1e6RpVIAI6dWz?format=jpg&name=medium'],https://twitter.com/VaidHardy/status/1381865019390881794,"['ArvindKejriwal', 'CBSE', 'cbseboardexams2021', 'cancelboardexams2021', 'COVID19', 'PMModi']","['u', 'busy', 'cbseindia', 'u', 'havent', 'seen', 'r', 'u', 'playing', 'student', 'health', 'heartfelt', 'appeal', 'hon', 'pm', 'narendramodi', 'ji', 'take', 'action', 'cbse', 'board', 'exam', 'fastly', 'arvindkejriwal', 'cbse', 'cbseboardexams', 'cancelboardexams', 'covid', 'pmmodi']",arvind kejriwal cbse cbseboardexams 2021 cancelboardexams 2021 covid 19 pm modi
